frame_index,kp0_x,kp0_y,kp0_z,kp0_conf,kp1_x,kp1_y,kp1_z,kp1_conf,kp2_x,kp2_y,kp2_z,kp2_conf,kp3_x,kp3_y,kp3_z,kp3_conf,kp4_x,kp4_y,kp4_z,kp4_conf,kp5_x,kp5_y,kp5_z,kp5_conf,kp6_x,kp6_y,kp6_z,kp6_conf,kp7_x,kp7_y,kp7_z,kp7_conf,kp8_x,kp8_y,kp8_z,kp8_conf,kp9_x,kp9_y,kp9_z,kp9_conf,kp10_x,kp10_y,kp10_z,kp10_conf,kp11_x,kp11_y,kp11_z,kp11_conf,kp12_x,kp12_y,kp12_z,kp12_conf,kp13_x,kp13_y,kp13_z,kp13_conf,kp14_x,kp14_y,kp14_z,kp14_conf,kp15_x,kp15_y,kp15_z,kp15_conf,kp16_x,kp16_y,kp16_z,kp16_conf,kp17_x,kp17_y,kp17_z,kp17_conf,kp18_x,kp18_y,kp18_z,kp18_conf,kp19_x,kp19_y,kp19_z,kp19_conf,kp20_x,kp20_y,kp20_z,kp20_conf,kp21_x,kp21_y,kp21_z,kp21_conf,kp22_x,kp22_y,kp22_z,kp22_conf,kp23_x,kp23_y,kp23_z,kp23_conf,kp24_x,kp24_y,kp24_z,kp24_conf,kp25_x,kp25_y,kp25_z,kp25_conf,kp26_x,kp26_y,kp26_z,kp26_conf,kp27_x,kp27_y,kp27_z,kp27_conf,kp28_x,kp28_y,kp28_z,kp28_conf,kp29_x,kp29_y,kp29_z,kp29_conf,kp30_x,kp30_y,kp30_z,kp30_conf,kp31_x,kp31_y,kp31_z,kp31_conf,kp32_x,kp32_y,kp32_z,kp32_conf
393,0.83892,0.80218,-0.37677,1.0,0.85191,0.78418,-0.34207,1.0,0.85288,0.78346,-0.34203,1.0,0.85391,0.78255,-0.34211,1.0,0.84899,0.77713,-0.38282,1.0,0.84781,0.77135,-0.38286,1.0,0.8465,0.76495,-0.38279,1.0,0.84765,0.76071,-0.16032,1.0,0.83241,0.73259,-0.34239,1.0,0.82481,0.8043,-0.30372,1.0,0.82084,0.79622,-0.35623,1.0,0.77271,0.69387,0.05469,0.999,0.74142,0.7375,-0.3973,1.0,0.66451,0.6329,0.22628,0.132,0.60424,0.69898,-0.52428,0.99,0.69324,0.77378,0.27242,0.329,0.63957,0.86241,-0.57267,0.975,0.69194,0.81234,0.28557,0.391,0.67044,0.88656,-0.62229,0.957,0.70781,0.82216,0.24527,0.396,0.68071,0.8752,-0.59366,0.954,0.71178,0.80364,0.25573,0.374,0.67509,0.865,-0.56159,0.926,0.50235,0.68212,0.1713,0.996,0.48589,0.71605,-0.17168,0.998,0.32686,0.70621,0.34374,0.562,0.29407,0.77009,-0.02671,0.986,0.19644,0.59189,0.54329,0.753,0.17378,0.58658,0.15059,0.994,0.18011,0.53674,0.55538,0.701,0.15978,0.51959,0.17005,0.974,0.1365,0.63455,0.50369,0.835,0.09669,0.63642,0.11987,0.99
394,0.83889,0.80061,-0.35113,1.0,0.85188,0.78267,-0.31915,1.0,0.85285,0.78201,-0.31912,1.0,0.85387,0.78121,-0.31921,1.0,0.84902,0.77569,-0.36104,1.0,0.84791,0.77,-0.36107,1.0,0.8467,0.76366,-0.361,1.0,0.8476,0.7602,-0.14751,1.0,0.83306,0.73156,-0.33498,1.0,0.82478,0.80285,-0.28138,1.0,0.82077,0.79471,-0.33547,1.0,0.77265,0.69311,0.06097,0.999,0.74145,0.7369,-0.39165,1.0,0.66322,0.63593,0.2314,0.125,0.60409,0.69877,-0.504,0.989,0.6935,0.7747,0.27496,0.315,0.63955,0.86248,-0.52318,0.974,0.69392,0.81398,0.28683,0.379,0.67035,0.88687,-0.56964,0.955,0.71991,0.81916,0.24735,0.383,0.68065,0.87531,-0.54263,0.951,0.71258,0.80364,0.25829,0.361,0.67501,0.86501,-0.51217,0.921,0.50239,0.68181,0.17107,0.996,0.48631,0.71541,-0.17141,0.998,0.32699,0.70573,0.33837,0.551,0.29447,0.7695,-0.03756,0.985,0.19611,0.59247,0.53399,0.748,0.17455,0.5868,0.13964,0.994,0.18007,0.53814,0.54687,0.697,0.16033,0.51963,0.15929,0.973,0.13597,0.63483,0.49895,0.833,0.09696,0.63539,0.11023,0.989
395,0.83902,0.79734,-0.34211,1.0,0.85213,0.77931,-0.31166,1.0,0.85304,0.77837,-0.31164,1.0,0.85401,0.77725,-0.31175,1.0,0.84946,0.77325,-0.35251,1.0,0.84843,0.76758,-0.35255,1.0,0.84731,0.76122,-0.35247,1.0,0.84759,0.7537,-0.14593,1.0,0.83377,0.73032,-0.32976,1.0,0.82474,0.7983,-0.27436,1.0,0.82084,0.79055,-0.3272,1.0,0.77261,0.68744,0.06019,0.999,0.74138,0.73589,-0.38501,1.0,0.66343,0.63698,0.2457,0.118,0.60349,0.69887,-0.48865,0.989,0.69645,0.77453,0.32232,0.302,0.63956,0.86246,-0.50345,0.972,0.69618,0.8136,0.33913,0.365,0.67032,0.88694,-0.54899,0.952,0.73098,0.81031,0.30018,0.37,0.68062,0.87528,-0.52173,0.949,0.71906,0.80186,0.30697,0.349,0.67493,0.86497,-0.49249,0.917,0.50289,0.68078,0.16906,0.996,0.48698,0.71485,-0.16932,0.998,0.32734,0.70558,0.33155,0.538,0.29488,0.76885,-0.04065,0.985,0.19579,0.59362,0.52553,0.742,0.17487,0.5878,0.13942,0.994,0.17997,0.54001,0.53926,0.692,0.1606,0.51997,0.1592,0.971,0.13534,0.63574,0.4965,0.83,0.09702,0.63561,0.11318,0.989
396,0.839,0.7903,-0.32752,1.0,0.85211,0.77313,-0.30002,1.0,0.85302,0.77211,-0.30001,1.0,0.854,0.77084,-0.30013,1.0,0.84945,0.7673,-0.3402,1.0,0.84841,0.76149,-0.34024,1.0,0.84727,0.75527,-0.34018,1.0,0.8475,0.74581,-0.14465,1.0,0.83369,0.72514,-0.32557,1.0,0.82463,0.79061,-0.26338,1.0,0.82081,0.78316,-0.31545,1.0,0.77249,0.68114,0.05891,0.999,0.74095,0.73318,-0.38027,1.0,0.66338,0.63721,0.27697,0.112,0.60121,0.69955,-0.48162,0.988,0.69881,0.77004,0.40285,0.29,0.63958,0.8624,-0.50431,0.971,0.69928,0.80619,0.42796,0.354,0.67022,0.88693,-0.55142,0.951,0.73756,0.79886,0.3849,0.358,0.6804,0.87508,-0.52494,0.948,0.72412,0.79512,0.38783,0.339,0.67469,0.86463,-0.4939,0.915,0.50298,0.67896,0.16632,0.996,0.48697,0.71375,-0.1665,0.998,0.32742,0.70554,0.32011,0.526,0.29488,0.76888,-0.04843,0.984,0.19528,0.5947,0.52284,0.734,0.1749,0.58942,0.12967,0.993,0.17962,0.54099,0.53765,0.684,0.1607,0.52092,0.14871,0.969,0.13429,0.63687,0.49748,0.824,0.09702,0.63578,0.10255,0.988
397,0.83896,0.7794,-0.33858,1.0,0.8521,0.76301,-0.30931,1.0,0.85301,0.76228,-0.30929,1.0,0.85398,0.76132,-0.30942,1.0,0.84943,0.75641,-0.34834,1.0,0.84836,0.75049,-0.34837,1.0,0.84714,0.74383,-0.3483,1.0,0.84748,0.73656,-0.14789,1.0,0.83348,0.71269,-0.32395,1.0,0.8244,0.78037,-0.2722,1.0,0.82057,0.77231,-0.32279,1.0,0.7723,0.67077,0.05935,0.999,0.74011,0.72659,-0.37921,1.0,0.66367,0.63725,0.29477,0.107,0.6004,0.69973,-0.49236,0.988,0.70132,0.76604,0.43971,0.281,0.63959,0.86202,-0.53068,0.971,0.73134,0.78486,0.46944,0.344,0.67015,0.88677,-0.57912,0.951,0.73996,0.79122,0.42754,0.349,0.68025,0.87427,-0.552,0.947,0.72584,0.7899,0.42593,0.331,0.67453,0.86336,-0.52032,0.915,0.50297,0.67572,0.16474,0.996,0.4869,0.71225,-0.1649,0.998,0.32736,0.70553,0.30349,0.514,0.29498,0.7693,-0.06131,0.983,0.19458,0.59512,0.50335,0.722,0.17517,0.59057,0.11977,0.993,0.1788,0.54112,0.51808,0.674,0.16098,0.52175,0.13963,0.967,0.13242,0.63735,0.48006,0.816,0.09702,0.63591,0.10002,0.987
398,0.83894,0.76974,-0.34495,1.0,0.85202,0.75323,-0.31539,1.0,0.85288,0.75252,-0.31537,1.0,0.85379,0.75164,-0.3155,1.0,0.84933,0.74687,-0.35347,1.0,0.84818,0.74106,-0.35349,1.0,0.84682,0.73452,-0.35342,1.0,0.84725,0.72781,-0.1516,1.0,0.83292,0.7031,-0.3246,1.0,0.82416,0.77141,-0.27851,1.0,0.8204,0.76312,-0.32794,1.0,0.77184,0.66461,0.05856,0.999,0.73878,0.71776,-0.38014,1.0,0.66334,0.6393,0.30216,0.105,0.59763,0.69967,-0.49528,0.988,0.70282,0.76638,0.45713,0.281,0.63975,0.86195,-0.53608,0.972,0.73848,0.7831,0.48921,0.344,0.6702,0.88677,-0.58418,0.952,0.74114,0.79066,0.44899,0.35,0.68023,0.87408,-0.5586,0.948,0.72626,0.78947,0.44462,0.331,0.6745,0.86288,-0.52639,0.916,0.50314,0.67339,0.16372,0.996,0.48676,0.70997,-0.16386,0.998,0.32782,0.70602,0.30739,0.508,0.29495,0.7699,-0.07507,0.983,0.19528,0.59556,0.50874,0.717,0.17518,0.59048,0.08558,0.993,0.17938,0.54185,0.52353,0.669,0.16098,0.52127,0.10318,0.967,0.13256,0.63736,0.48124,0.812,0.09704,0.63596,0.06228,0.987
399,0.83943,0.76249,-0.33657,1.0,0.85223,0.74557,-0.30802,1.0,0.85302,0.74451,-0.30799,1.0,0.85387,0.74321,-0.30813,1.0,0.84952,0.73997,-0.34484,1.0,0.84829,0.73444,-0.34486,1.0,0.84685,0.72825,-0.34478,1.0,0.84723,0.71821,-0.14925,1.0,0.83291,0.69695,-0.31524,1.0,0.82441,0.76342,-0.27194,1.0,0.82074,0.75555,-0.31965,1.0,0.77144,0.65942,0.06191,0.999,0.73738,0.71179,-0.37271,1.0,0.66219,0.64478,0.30413,0.105,0.59521,0.69966,-0.46921,0.988,0.70585,0.77087,0.45352,0.287,0.63981,0.86153,-0.48103,0.972,0.74143,0.78498,0.48419,0.35,0.6702,0.88661,-0.52289,0.953,0.74356,0.79147,0.44524,0.355,0.68023,0.87333,-0.50193,0.949,0.72758,0.78976,0.44109,0.337,0.67453,0.86156,-0.47227,0.918,0.50356,0.67199,0.16301,0.996,0.48675,0.70916,-0.16315,0.998,0.32789,0.70696,0.3019,0.508,0.29461,0.77461,-0.10005,0.983,0.19523,0.59556,0.49487,0.716,0.17265,0.59085,0.02429,0.993,0.17938,0.54196,0.50926,0.667,0.15957,0.52223,0.03817,0.966,0.13281,0.63762,0.47841,0.81,0.09632,0.63748,-0.00133,0.987
400,0.83987,0.75322,-0.34478,1.0,0.85251,0.73588,-0.31458,1.0,0.85323,0.73443,-0.31454,1.0,0.85403,0.73287,-0.31467,1.0,0.84978,0.73117,-0.35232,1.0,0.84847,0.72615,-0.35235,1.0,0.84696,0.72063,-0.35227,1.0,0.84721,0.70793,-0.15082,1.0,0.83287,0.69125,-0.31912,1.0,0.82484,0.75388,-0.27802,1.0,0.82132,0.74721,-0.32688,1.0,0.77146,0.65593,0.06616,0.999,0.73608,0.70231,-0.37309,1.0,0.66895,0.6591,0.334,0.114,0.59407,0.69964,-0.48196,0.988,0.71104,0.77877,0.51146,0.318,0.63997,0.86062,-0.50568,0.973,0.74987,0.78648,0.54858,0.379,0.67025,0.88594,-0.54771,0.955,0.74751,0.7917,0.50771,0.384,0.68031,0.8722,-0.54089,0.951,0.73054,0.79168,0.49996,0.364,0.67474,0.85993,-0.50241,0.921,0.50403,0.67121,0.16422,0.996,0.48668,0.70767,-0.16437,0.998,0.32856,0.7066,0.30205,0.506,0.29452,0.77602,-0.12244,0.982,0.19521,0.59615,0.49823,0.712,0.17228,0.59094,-0.00027,0.992,0.17936,0.54398,0.51278,0.663,0.15905,0.52254,0.01309,0.966,0.13229,0.63908,0.48046,0.806,0.09566,0.63966,-0.03214,0.986
401,0.83981,0.74176,-0.36559,1.0,0.8525,0.72566,-0.33119,1.0,0.85322,0.72473,-0.33114,1.0,0.85402,0.72374,-0.33127,1.0,0.84954,0.71999,-0.36443,1.0,0.84784,0.71459,-0.36444,1.0,0.84576,0.70869,-0.36432,1.0,0.84683,0.7003,-0.15677,1.0,0.83011,0.67971,-0.31834,1.0,0.82451,0.74382,-0.29623,1.0,0.82062,0.73606,-0.33952,1.0,0.77144,0.65206,0.06515,0.999,0.73116,0.69525,-0.37568,1.0,0.67605,0.66678,0.35285,0.125,0.59243,0.69951,-0.50141,0.989,0.71418,0.78144,0.56399,0.354,0.63991,0.85822,-0.57533,0.975,0.75093,0.78735,0.60818,0.411,0.66958,0.88479,-0.62308,0.957,0.74857,0.7922,0.56854,0.416,0.68008,0.87099,-0.60812,0.954,0.73209,0.79279,0.55455,0.395,0.67473,0.85765,-0.57008,0.925,0.5042,0.67016,0.16382,0.997,0.48619,0.70564,-0.164,0.998,0.32923,0.7066,0.29091,0.513,0.29451,0.77633,-0.13775,0.982,0.1952,0.5965,0.47427,0.712,0.17181,0.59099,-0.0416,0.992,0.17936,0.54462,0.48747,0.661,0.15809,0.52234,-0.03086,0.966,0.13253,0.64218,0.45867,0.806,0.09555,0.64321,-0.07222,0.986
402,0.8391,0.73582,-0.31861,1.0,0.85193,0.72017,-0.28702,1.0,0.85259,0.71903,-0.28699,1.0,0.85329,0.71785,-0.28711,1.0,0.8486,0.71476,-0.32247,1.0,0.84662,0.7094,-0.32246,1.0,0.84432,0.70368,-0.32233,1.0,0.84529,0.69264,-0.12494,1.0,0.8286,0.67417,-0.28538,1.0,0.82323,0.73734,-0.25404,1.0,0.81948,0.73014,-0.29996,1.0,0.77141,0.6473,0.08455,0.999,0.72937,0.68695,-0.35021,1.0,0.67847,0.66934,0.34047,0.139,0.59212,0.69891,-0.47379,0.989,0.71482,0.78223,0.50585,0.392,0.63967,0.85529,-0.53039,0.976,0.74793,0.78806,0.54093,0.444,0.66832,0.88367,-0.57564,0.959,0.74706,0.79236,0.50224,0.449,0.67988,0.86901,-0.56024,0.956,0.73151,0.7931,0.49493,0.427,0.67473,0.85443,-0.52457,0.928,0.50418,0.66849,0.1628,0.997,0.48551,0.70184,-0.16298,0.999,0.32951,0.70657,0.26283,0.526,0.29451,0.77732,-0.13526,0.983,0.19509,0.59647,0.41749,0.718,0.17164,0.5918,-0.03729,0.992,0.17904,0.54424,0.42754,0.666,0.15776,0.52343,-0.02653,0.966,0.13252,0.64247,0.3965,0.809,0.09523,0.64491,-0.0658,0.986
403,0.83688,0.72692,-0.26952,1.0,0.84995,0.71207,-0.24108,1.0,0.85056,0.71125,-0.24105,1.0,0.85116,0.71045,-0.24116,1.0,0.84663,0.70605,-0.27984,1.0,0.84467,0.7005,-0.27982,1.0,0.84239,0.69465,-0.2797,1.0,0.84305,0.68448,-0.09096,1.0,0.82716,0.66386,-0.26505,1.0,0.82046,0.72964,-0.20877,1.0,0.817,0.72193,-0.25929,1.0,0.7702,0.64167,0.10825,1.0,0.72974,0.67804,-0.3357,1.0,0.67744,0.67014,0.34284,0.153,0.59142,0.69739,-0.459,0.99,0.71395,0.78247,0.48157,0.427,0.63941,0.85512,-0.50565,0.977,0.7446,0.78865,0.5141,0.476,0.66829,0.88294,-0.55167,0.961,0.74468,0.79284,0.47448,0.481,0.67986,0.86829,-0.53601,0.958,0.72946,0.79313,0.46959,0.457,0.67474,0.85386,-0.49941,0.931,0.5041,0.66697,0.16283,0.997,0.48475,0.69988,-0.16302,0.999,0.32971,0.70592,0.26131,0.536,0.29447,0.77798,-0.14325,0.983,0.19454,0.5956,0.41541,0.724,0.1707,0.5923,-0.05272,0.993,0.17716,0.54124,0.42522,0.673,0.15668,0.52406,-0.04335,0.967,0.13211,0.64296,0.39175,0.814,0.09524,0.64614,-0.08831,0.987
404,0.83557,0.71687,-0.27245,1.0,0.84876,0.70161,-0.24469,1.0,0.84937,0.70095,-0.24466,1.0,0.84995,0.70039,-0.24478,1.0,0.84539,0.69542,-0.28416,1.0,0.84343,0.68965,-0.28414,1.0,0.84114,0.68347,-0.28404,1.0,0.84165,0.67481,-0.09645,1.0,0.82586,0.65233,-0.27339,1.0,0.81921,0.72018,-0.21228,1.0,0.81556,0.71205,-0.26379,1.0,0.76863,0.63472,0.10611,1.0,0.72878,0.67205,-0.34572,1.0,0.67669,0.66805,0.37379,0.163,0.5901,0.69546,-0.46977,0.99,0.71358,0.78235,0.54316,0.454,0.63926,0.85517,-0.51779,0.978,0.74443,0.78842,0.58026,0.5,0.66831,0.88213,-0.56473,0.963,0.74066,0.79312,0.53509,0.506,0.67987,0.86729,-0.54593,0.96,0.72698,0.7932,0.52988,0.481,0.67476,0.8534,-0.51074,0.934,0.50414,0.66592,0.16349,0.997,0.48474,0.69639,-0.16368,0.999,0.32885,0.70591,0.25372,0.541,0.29432,0.7779,-0.15117,0.983,0.19269,0.59573,0.40543,0.726,0.16768,0.5923,-0.06153,0.993,0.1749,0.5411,0.41515,0.675,0.15417,0.52355,-0.05204,0.967,0.13146,0.644,0.38203,0.815,0.09495,0.64748,-0.09554,0.987
405,0.83475,0.7055,-0.27313,1.0,0.84781,0.69028,-0.2515,1.0,0.84842,0.69002,-0.2515,1.0,0.84898,0.6898,-0.25156,1.0,0.84434,0.68299,-0.30167,1.0,0.8423,0.67676,-0.3017,1.0,0.83985,0.66976,-0.30165,1.0,0.84052,0.66512,-0.10667,1.0,0.82417,0.63894,-0.27612,1.0,0.81843,0.70995,-0.2144,1.0,0.81457,0.70113,-0.28071,1.0,0.76655,0.62941,0.09767,1.0,0.7281,0.66767,-0.34463,1.0,0.67623,0.66708,0.35458,0.175,0.58866,0.69415,-0.45412,0.991,0.71322,0.78228,0.50897,0.484,0.63835,0.85503,-0.48297,0.979,0.74274,0.78824,0.54134,0.526,0.66797,0.88067,-0.52484,0.964,0.74016,0.79251,0.4984,0.532,0.67964,0.86548,-0.50827,0.962,0.72624,0.79247,0.4952,0.506,0.67463,0.85181,-0.47624,0.937,0.50381,0.66419,0.16032,0.997,0.48384,0.6948,-0.16051,0.999,0.32838,0.70636,0.21688,0.549,0.29426,0.7784,-0.1388,0.983,0.19129,0.59607,0.33812,0.727,0.16642,0.59363,-0.04697,0.992,0.1739,0.54111,0.34518,0.676,0.15313,0.52385,-0.03678,0.967,0.13016,0.64418,0.31579,0.814,0.09461,0.64848,-0.07091,0.987
406,0.83436,0.69239,-0.29617,1.0,0.84705,0.6774,-0.2694,1.0,0.84765,0.67731,-0.26938,1.0,0.8482,0.67726,-0.26947,1.0,0.84356,0.66981,-0.312,1.0,0.84152,0.66363,-0.31201,1.0,0.83904,0.65689,-0.31192,1.0,0.83972,0.65482,-0.11385,1.0,0.8232,0.62835,-0.27239,1.0,0.81822,0.69775,-0.23226,1.0,0.81418,0.68857,-0.28943,1.0,0.76496,0.62223,0.094,1.0,0.72713,0.66289,-0.33849,1.0,0.67632,0.66668,0.3378,0.194,0.58822,0.69251,-0.42551,0.991,0.71279,0.78219,0.47983,0.519,0.63747,0.85505,-0.43392,0.981,0.74133,0.78821,0.5092,0.556,0.66744,0.88007,-0.47271,0.966,0.74011,0.79236,0.47305,0.562,0.67927,0.8647,-0.45939,0.964,0.72606,0.79202,0.4689,0.536,0.67446,0.85097,-0.42798,0.94,0.50381,0.66377,0.15577,0.997,0.4833,0.69267,-0.15594,0.999,0.32841,0.70658,0.22452,0.56,0.29389,0.77837,-0.13671,0.983,0.19131,0.59668,0.35201,0.731,0.16474,0.59428,-0.05813,0.993,0.17346,0.54092,0.35984,0.68,0.1518,0.52382,-0.04945,0.968,0.1303,0.64434,0.33466,0.816,0.09462,0.64973,-0.0826,0.987
407,0.83437,0.68333,-0.30468,1.0,0.84686,0.66737,-0.27564,1.0,0.84746,0.66709,-0.27561,1.0,0.84801,0.66683,-0.27571,1.0,0.84338,0.6603,-0.31129,1.0,0.8414,0.65458,-0.31129,1.0,0.83898,0.64855,-0.31116,1.0,0.83928,0.64495,-0.11843,1.0,0.82298,0.62108,-0.26615,1.0,0.81828,0.68913,-0.24114,1.0,0.81425,0.6807,-0.28892,1.0,0.7637,0.61689,0.09308,1.0,0.72686,0.65782,-0.33085,1.0,0.67621,0.66631,0.31159,0.218,0.5884,0.6912,-0.41314,0.992,0.71106,0.78218,0.43671,0.553,0.63742,0.8552,-0.42413,0.982,0.73825,0.78833,0.46333,0.585,0.66743,0.87999,-0.4631,0.968,0.73813,0.79241,0.42883,0.591,0.67927,0.86472,-0.4503,0.965,0.72436,0.79185,0.42636,0.564,0.67445,0.85103,-0.41859,0.944,0.50362,0.66369,0.1501,0.997,0.48224,0.69044,-0.15029,0.999,0.32827,0.70653,0.22476,0.574,0.29305,0.77702,-0.13353,0.983,0.19127,0.59739,0.34712,0.739,0.16356,0.59607,-0.04878,0.993,0.17203,0.54067,0.35439,0.688,0.15032,0.52483,-0.04005,0.969,0.13032,0.64499,0.3292,0.821,0.0947,0.65178,-0.07371,0.987
408,0.83436,0.67356,-0.28791,1.0,0.84677,0.65715,-0.25989,1.0,0.84736,0.65676,-0.25986,1.0,0.84789,0.65643,-0.25998,1.0,0.84329,0.65057,-0.29439,1.0,0.84132,0.64539,-0.29439,1.0,0.83893,0.63999,-0.29425,1.0,0.83853,0.63497,-0.11193,1.0,0.82236,0.61346,-0.26367,1.0,0.8183,0.68024,-0.22876,1.0,0.81426,0.67214,-0.27378,1.0,0.76161,0.6104,0.09083,1.0,0.72613,0.65093,-0.33261,1.0,0.67649,0.66595,0.30938,0.238,0.58853,0.68959,-0.4245,0.992,0.70952,0.78165,0.43127,0.58,0.63729,0.85522,-0.44368,0.982,0.73452,0.78837,0.45705,0.609,0.66741,0.8796,-0.48563,0.969,0.73497,0.79249,0.4184,0.614,0.67927,0.86408,-0.4722,0.967,0.72222,0.79149,0.41888,0.587,0.67441,0.85037,-0.43824,0.946,0.50339,0.66203,0.1499,0.997,0.48155,0.6883,-0.15008,0.999,0.32822,0.70657,0.22328,0.583,0.29283,0.77609,-0.13165,0.983,0.19129,0.59792,0.34466,0.743,0.16381,0.59739,-0.03945,0.993,0.17148,0.54079,0.35183,0.692,0.15003,0.52656,-0.02985,0.969,0.13322,0.64736,0.32463,0.824,0.09669,0.65445,-0.06534,0.988
409,0.83329,0.66503,-0.31396,1.0,0.84592,0.64818,-0.28322,1.0,0.8466,0.64818,-0.28318,1.0,0.8472,0.64822,-0.28327,1.0,0.84222,0.64089,-0.3143,1.0,0.84015,0.63547,-0.3143,1.0,0.8376,0.6296,-0.31414,1.0,0.8373,0.62768,-0.12349,1.0,0.81947,0.60149,-0.26885,1.0,0.81722,0.67253,-0.25056,1.0,0.81273,0.66351,-0.29059,1.0,0.75874,0.60573,0.09058,1.0,0.72376,0.64245,-0.33332,1.0,0.67605,0.66574,0.29401,0.258,0.58851,0.68802,-0.42938,0.992,0.70611,0.78106,0.38477,0.609,0.63666,0.85514,-0.44261,0.983,0.72835,0.78836,0.40535,0.633,0.66687,0.87928,-0.48509,0.97,0.73009,0.79252,0.36573,0.639,0.67919,0.86377,-0.47339,0.968,0.71813,0.7911,0.37075,0.612,0.6741,0.85014,-0.43769,0.948,0.50269,0.66045,0.1508,0.998,0.48069,0.68488,-0.15099,0.999,0.32807,0.70696,0.22383,0.592,0.29283,0.77578,-0.13046,0.983,0.19056,0.59853,0.34682,0.747,0.1636,0.59895,-0.03908,0.993,0.16995,0.54135,0.35414,0.697,0.14922,0.52912,-0.02935,0.97,0.13331,0.64929,0.32629,0.827,0.09675,0.65644,-0.06428,0.988
410,0.83267,0.65456,-0.31456,1.0,0.84525,0.63752,-0.2839,1.0,0.84598,0.63777,-0.28386,1.0,0.84665,0.63808,-0.28395,1.0,0.84142,0.62998,-0.31545,1.0,0.83927,0.6245,-0.31545,1.0,0.83665,0.61849,-0.3153,1.0,0.83661,0.61898,-0.12467,1.0,0.81793,0.59099,-0.27021,1.0,0.81681,0.66285,-0.25152,1.0,0.8121,0.65271,-0.292,1.0,0.75637,0.59866,0.08945,1.0,0.7225,0.63413,-0.33655,1.0,0.66838,0.66525,0.2811,0.279,0.58859,0.68687,-0.41017,0.993,0.70133,0.78096,0.35526,0.636,0.63538,0.85513,-0.40937,0.984,0.72245,0.78844,0.37209,0.657,0.66542,0.879,-0.45035,0.971,0.72527,0.79271,0.33257,0.663,0.67855,0.86359,-0.44101,0.969,0.71365,0.79112,0.34067,0.636,0.67248,0.85018,-0.40513,0.951,0.5022,0.65773,0.14977,0.998,0.47986,0.68188,-0.14999,0.999,0.32796,0.70808,0.22243,0.601,0.29263,0.77599,-0.13577,0.984,0.18962,0.59905,0.34136,0.752,0.16075,0.60048,-0.05222,0.993,0.16783,0.5414,0.34855,0.701,0.14638,0.53161,-0.04345,0.97,0.13358,0.65148,0.32683,0.83,0.09661,0.66124,-0.07482,0.988
411,0.83077,0.64311,-0.31495,1.0,0.84368,0.62718,-0.28416,1.0,0.8445,0.62766,-0.28412,1.0,0.84531,0.62818,-0.28421,1.0,0.83985,0.61949,-0.31646,1.0,0.8377,0.61406,-0.31646,1.0,0.83513,0.60805,-0.31632,1.0,0.83552,0.61042,-0.12913,1.0,0.81619,0.58054,-0.27238,1.0,0.81496,0.6524,-0.25157,1.0,0.8101,0.64137,-0.29303,1.0,0.75537,0.59273,0.07925,1.0,0.72122,0.62427,-0.33871,1.0,0.66842,0.66426,0.26649,0.304,0.58864,0.68433,-0.40433,0.993,0.7006,0.78063,0.33458,0.663,0.63457,0.85508,-0.39889,0.985,0.72205,0.78849,0.34841,0.681,0.66446,0.87894,-0.44072,0.973,0.72536,0.79276,0.30792,0.686,0.67818,0.86358,-0.43175,0.971,0.71341,0.79102,0.31947,0.659,0.6716,0.85045,-0.39478,0.953,0.50204,0.65559,0.14743,0.998,0.47926,0.67876,-0.14765,0.999,0.32867,0.70866,0.22802,0.611,0.29249,0.77637,-0.13553,0.984,0.18962,0.6012,0.35671,0.756,0.16007,0.60612,-0.04679,0.993,0.16797,0.54414,0.36491,0.707,0.14596,0.54084,-0.03782,0.97,0.13723,0.65151,0.34004,0.833,0.09661,0.6637,-0.0729,0.988
412,0.82871,0.63456,-0.31251,1.0,0.84172,0.61835,-0.28366,1.0,0.84262,0.61873,-0.28362,1.0,0.84356,0.61914,-0.28372,1.0,0.83803,0.61067,-0.31635,1.0,0.83599,0.60515,-0.31635,1.0,0.83363,0.59915,-0.31621,1.0,0.83429,0.60149,-0.13095,1.0,0.81508,0.57132,-0.27488,1.0,0.81321,0.64436,-0.25097,1.0,0.80847,0.63328,-0.29292,1.0,0.75424,0.58799,0.0753,1.0,0.721,0.61775,-0.34353,1.0,0.66701,0.66296,0.26052,0.329,0.58878,0.68238,-0.40844,0.994,0.70037,0.77887,0.31673,0.688,0.63438,0.85493,-0.40198,0.986,0.72185,0.78831,0.32875,0.703,0.66428,0.87862,-0.44509,0.974,0.7252,0.79271,0.28677,0.708,0.67775,0.86345,-0.43552,0.972,0.71337,0.79066,0.30058,0.682,0.67032,0.85071,-0.39768,0.956,0.50171,0.65365,0.14742,0.998,0.47889,0.67582,-0.14764,0.999,0.32861,0.71022,0.22947,0.621,0.29262,0.77654,-0.13338,0.984,0.18944,0.603,0.35855,0.763,0.16028,0.6066,-0.04422,0.993,0.16771,0.54704,0.3668,0.714,0.14592,0.54132,-0.03463,0.971,0.1362,0.65183,0.3428,0.836,0.09661,0.66376,-0.07009,0.988
