frame_index,kp0_x,kp0_y,kp0_z,kp0_conf,kp1_x,kp1_y,kp1_z,kp1_conf,kp2_x,kp2_y,kp2_z,kp2_conf,kp3_x,kp3_y,kp3_z,kp3_conf,kp4_x,kp4_y,kp4_z,kp4_conf,kp5_x,kp5_y,kp5_z,kp5_conf,kp6_x,kp6_y,kp6_z,kp6_conf,kp7_x,kp7_y,kp7_z,kp7_conf,kp8_x,kp8_y,kp8_z,kp8_conf,kp9_x,kp9_y,kp9_z,kp9_conf,kp10_x,kp10_y,kp10_z,kp10_conf,kp11_x,kp11_y,kp11_z,kp11_conf,kp12_x,kp12_y,kp12_z,kp12_conf,kp13_x,kp13_y,kp13_z,kp13_conf,kp14_x,kp14_y,kp14_z,kp14_conf,kp15_x,kp15_y,kp15_z,kp15_conf,kp16_x,kp16_y,kp16_z,kp16_conf
293,249.51657,358.12299,0.0,1.0,262.64145,347.51627,0.0,1.0,240.13382,344.8331,0.0,1.0,280.70987,349.95352,0.0,1.0,225.09821,343.91843,0.0,1.0,303.20404,396.47391,0.0,1.0,195.65376,392.80975,0.0,1.0,321.81082,487.90387,0.0,1.0,179.5585,485.6629,0.0,1.0,273.12015,445.66202,0.0,1.0,225.65739,441.90182,0.0,1.0,289.81027,507.18484,0.0,1.0,210.4565,506.08301,0.0,1.0,335.2327,511.07968,0.0,1.0,175.62071,512.33325,0.0,1.0,331.48401,626.34094,0.0,1.0,165.56091,635.92133,0.0,1.0
294,249.27997,358.28043,0.0,1.0,262.48318,347.81827,0.0,1.0,240.09647,344.95786,0.0,1.0,280.6683,350.42902,0.0,1.0,225.30968,344.00861,0.0,1.0,302.88019,396.74188,0.0,1.0,195.48209,392.74304,0.0,1.0,321.70795,487.93829,0.0,1.0,179.51202,485.56076,0.0,1.0,272.76044,445.00073,0.0,1.0,225.97285,441.34436,0.0,1.0,288.51141,506.4389,0.0,1.0,209.20081,505.19827,0.0,1.0,335.74802,511.64975,0.0,1.0,175.91669,512.7525,0.0,1.0,331.54233,626.40961,0.0,1.0,165.32941,636.09668,0.0,1.0
295,250.57837,370.70599,0.0,1.0,263.13889,359.96625,0.0,1.0,241.26295,357.75058,0.0,1.0,280.13611,361.43063,0.0,1.0,226.10924,356.34573,0.0,1.0,302.40878,407.39444,0.0,1.0,196.56978,404.61612,0.0,1.0,320.1727,497.05011,0.0,1.0,181.85513,494.39108,0.0,1.0,270.2298,452.48236,0.0,1.0,228.88533,446.07452,0.0,1.0,288.56915,517.13513,0.0,1.0,210.82054,516.53693,0.0,1.0,330.79559,512.83344,0.0,1.0,175.11386,515.50378,0.0,1.0,329.53241,624.93787,0.0,1.0,167.55574,635.92328,0.0,1.0
296,250.84955,379.61691,0.0,1.0,262.8382,368.53189,0.0,1.0,241.11418,366.4827,0.0,1.0,279.10437,370.75153,0.0,1.0,224.88641,365.55002,0.0,1.0,300.81778,418.75418,0.0,1.0,195.92226,412.37344,0.0,1.0,318.51178,509.18216,0.0,1.0,181.20567,500.05911,0.0,1.0,271.39752,462.54181,0.0,1.0,225.25958,460.4245,0.0,1.0,283.25165,527.66577,0.0,1.0,205.46494,526.08966,0.0,1.0,330.28796,522.43237,0.0,1.0,178.8806,524.70416,0.0,1.0,330.21002,628.58795,0.0,1.0,167.85306,639.10486,0.0,1.0
297,249.55818,383.85681,0.0,1.0,263.11642,373.4964,0.0,1.0,239.94768,370.67603,0.0,1.0,280.44867,375.37366,0.0,1.0,223.54077,368.70795,0.0,1.0,301.38107,418.71884,0.0,1.0,191.75906,414.39468,0.0,1.0,322.54987,507.62225,0.0,1.0,182.89217,504.60608,0.0,1.0,267.30847,463.9397,0.0,1.0,232.70293,456.76263,0.0,1.0,282.40747,530.65698,0.0,1.0,199.8965,529.42383,0.0,1.0,336.7085,516.21204,0.0,1.0,168.31601,517.29913,0.0,1.0,330.08267,629.50543,0.0,1.0,163.57748,640.47516,0.0,1.0
298,249.56079,382.59372,0.0,1.0,263.03186,372.21582,0.0,1.0,239.8324,369.52948,0.0,1.0,280.24817,374.7002,0.0,1.0,223.22601,368.31525,0.0,1.0,301.13025,418.68765,0.0,1.0,191.8447,414.24667,0.0,1.0,322.27783,506.52676,0.0,1.0,182.57831,502.8407,0.0,1.0,266.39902,463.78217,0.0,1.0,231.46411,457.03082,0.0,1.0,282.49277,530.30151,0.0,1.0,200.11504,528.98523,0.0,1.0,336.62659,516.42926,0.0,1.0,168.36977,517.32715,0.0,1.0,330.8913,629.37292,0.0,1.0,163.63551,639.88208,0.0,1.0
299,249.61278,382.54517,0.0,1.0,263.11319,372.01614,0.0,1.0,239.76935,369.45929,0.0,1.0,280.65082,374.58566,0.0,1.0,223.32721,368.54556,0.0,1.0,301.92487,418.89798,0.0,1.0,192.64056,414.58508,0.0,1.0,322.23846,507.01312,0.0,1.0,182.79979,503.28323,0.0,1.0,266.65189,463.27908,0.0,1.0,231.68875,456.3873,0.0,1.0,284.13113,530.10004,0.0,1.0,201.70692,528.6955,0.0,1.0,336.35138,516.49951,0.0,1.0,168.15974,516.70789,0.0,1.0,331.81662,630.47974,0.0,1.0,163.95142,639.40717,0.0,1.0
300,248.50345,363.54816,0.0,1.0,261.20877,353.08817,0.0,1.0,238.81726,350.7594,0.0,1.0,277.99161,357.46347,0.0,1.0,222.54379,352.13745,0.0,1.0,299.53134,404.50244,0.0,1.0,193.13557,400.72958,0.0,1.0,319.93964,492.48663,0.0,1.0,178.31989,488.70587,0.0,1.0,268.76599,446.91724,0.0,1.0,226.00967,442.27353,0.0,1.0,284.87534,509.75894,0.0,1.0,205.98581,508.71072,0.0,1.0,331.345,511.58224,0.0,1.0,172.78242,513.04028,0.0,1.0,331.56186,626.73987,0.0,1.0,164.8858,635.42926,0.0,1.0
301,247.01538,347.29755,0.0,1.0,260.8775,338.40137,0.0,1.0,238.43422,334.2569,0.0,1.0,278.03482,345.93256,0.0,1.0,222.2899,336.5708,0.0,1.0,299.51212,390.90906,0.0,1.0,189.8719,387.36908,0.0,1.0,326.27933,471.26797,0.0,1.0,176.73969,476.6059,0.0,1.0,269.01785,441.03882,0.0,1.0,218.71753,442.92844,0.0,1.0,282.42105,497.76968,0.0,1.0,199.75507,495.5061,0.0,1.0,338.36929,514.66223,0.0,1.0,167.24844,510.51974,0.0,1.0,331.21283,630.9317,0.0,1.0,159.17638,632.98132,0.0,1.0
302,246.98416,329.36621,0.0,1.0,259.78268,321.14468,0.0,1.0,239.13887,317.08994,0.0,1.0,275.36667,328.72009,0.0,1.0,223.65692,319.33435,0.0,1.0,297.9743,373.43069,0.0,1.0,190.29477,370.15305,0.0,1.0,325.48596,449.97318,0.0,1.0,174.37334,456.19623,0.0,1.0,273.90027,428.2359,0.0,1.0,217.46133,428.75299,0.0,1.0,285.28119,482.04483,0.0,1.0,203.74248,480.0242,0.0,1.0,336.45929,518.42487,0.0,1.0,165.37662,513.79791,0.0,1.0,333.2746,629.1864,0.0,1.0,156.34306,628.67627,0.0,1.0
303,246.92882,329.28354,0.0,1.0,259.86859,321.10477,0.0,1.0,239.05623,316.92773,0.0,1.0,275.5582,328.94528,0.0,1.0,223.45558,319.2963,0.0,1.0,298.17545,373.63541,0.0,1.0,189.99115,370.37753,0.0,1.0,325.65012,449.92148,0.0,1.0,174.42395,456.2916,0.0,1.0,273.44202,428.33499,0.0,1.0,217.91112,427.87485,0.0,1.0,285.54303,481.73813,0.0,1.0,203.63223,479.69415,0.0,1.0,337.20981,518.39197,0.0,1.0,165.24596,513.59692,0.0,1.0,333.11087,629.11908,0.0,1.0,156.01906,628.43652,0.0,1.0
304,245.73029,309.77435,0.0,1.0,258.49731,301.35828,0.0,1.0,237.94835,297.52753,0.0,1.0,275.12918,309.16974,0.0,1.0,223.60287,300.53903,0.0,1.0,299.41727,354.94171,0.0,1.0,189.80942,351.80569,0.0,1.0,329.28641,432.15909,0.0,1.0,167.91449,437.7738,0.0,1.0,279.71896,416.79825,0.0,1.0,210.57059,418.85205,0.0,1.0,284.16364,464.79486,0.0,1.0,202.65417,462.96735,0.0,1.0,335.6459,511.28619,0.0,1.0,169.57195,508.16623,0.0,1.0,330.82336,628.86414,0.0,1.0,156.70253,630.14905,0.0,1.0
305,245.82779,309.20425,0.0,1.0,257.45673,301.14755,0.0,1.0,238.65549,297.51361,0.0,1.0,273.05521,310.34543,0.0,1.0,225.43285,301.47766,0.0,1.0,298.67459,356.97815,0.0,1.0,192.08427,353.28445,0.0,1.0,326.24753,430.84644,0.0,1.0,170.20998,437.90576,0.0,1.0,281.65009,417.05688,0.0,1.0,207.44223,421.83282,0.0,1.0,286.96872,467.32437,0.0,1.0,206.48845,465.64377,0.0,1.0,337.73941,518.48889,0.0,1.0,173.70531,515.07477,0.0,1.0,334.11185,630.26752,0.0,1.0,158.23169,630.13312,0.0,1.0
306,246.17703,288.38287,0.0,1.0,256.74146,280.08365,0.0,1.0,239.71803,277.12152,0.0,1.0,270.62143,287.55597,0.0,1.0,228.28094,280.88977,0.0,1.0,299.24893,334.96393,0.0,1.0,192.77341,332.33578,0.0,1.0,333.14978,412.40924,0.0,1.0,163.93631,416.7821,0.0,1.0,283.52182,401.77521,0.0,1.0,203.04398,406.62027,0.0,1.0,284.58325,451.55011,0.0,1.0,205.64865,449.84091,0.0,1.0,332.789,513.966,0.0,1.0,172.71472,511.59329,0.0,1.0,333.39532,627.27856,0.0,1.0,155.93678,628.13739,0.0,1.0
307,243.69968,242.19441,0.0,1.0,251.36748,234.06628,0.0,1.0,239.77769,231.61848,0.0,1.0,260.71698,239.57312,0.0,1.0,231.33154,233.25485,0.0,1.0,295.40134,286.81079,0.0,1.0,191.03944,289.88959,0.0,1.0,332.01071,371.3302,0.0,1.0,166.02179,386.17764,0.0,1.0,305.93784,403.68378,0.0,1.0,199.73979,392.2959,0.0,1.0,285.83487,426.23737,0.0,1.0,208.96568,427.61981,0.0,1.0,327.02817,515.47314,0.0,1.0,175.22903,514.30835,0.0,1.0,335.08362,630.47284,0.0,1.0,159.03397,628.46985,0.0,1.0
308,243.70934,242.1557,0.0,1.0,251.35341,234.00116,0.0,1.0,239.7836,231.5995,0.0,1.0,260.63904,239.45879,0.0,1.0,231.30943,233.25198,0.0,1.0,295.28357,286.65491,0.0,1.0,191.05229,289.93393,0.0,1.0,331.79733,371.36594,0.0,1.0,166.0946,386.18549,0.0,1.0,305.32498,404.22971,0.0,1.0,199.43045,391.88333,0.0,1.0,285.60175,426.11517,0.0,1.0,208.80632,427.59735,0.0,1.0,326.87326,515.31226,0.0,1.0,175.18417,514.39429,0.0,1.0,335.03503,630.44641,0.0,1.0,158.9915,628.74384,0.0,1.0
309,242.38022,224.03175,0.0,1.0,247.27602,216.58449,0.0,1.0,242.10519,214.76437,0.0,1.0,253.83897,217.92912,0.0,1.0,243.89301,213.48328,0.0,1.0,278.11255,262.55524,0.0,1.0,222.09341,265.28705,0.0,1.0,306.10364,339.27261,0.0,1.0,207.82541,357.11768,0.0,1.0,303.06058,398.35818,0.0,1.0,192.27322,418.26236,0.0,1.0,269.18283,411.7832,0.0,1.0,223.19193,411.21838,0.0,1.0,312.92316,516.32361,0.0,1.0,191.07367,512.37244,0.0,1.0,336.08344,630.54559,0.0,1.0,158.28671,631.06995,0.0,1.0
310,243.34702,196.61371,0.0,1.0,250.63191,189.36426,0.0,1.0,241.03317,186.56075,0.0,1.0,259.0528,197.32375,0.0,1.0,234.50458,190.27322,0.0,1.0,286.68094,250.58258,0.0,1.0,199.6969,249.89178,0.0,1.0,334.73138,327.5358,0.0,1.0,168.78093,334.76892,0.0,1.0,340.54956,399.74811,0.0,1.0,152.17043,404.36713,0.0,1.0,274.69592,401.47894,0.0,1.0,209.8528,400.67722,0.0,1.0,318.8562,512.81921,0.0,1.0,179.87971,510.70737,0.0,1.0,341.50449,630.34204,0.0,1.0,153.3067,633.12079,0.0,1.0
311,244.85596,179.58859,0.0,1.0,256.66486,170.68956,0.0,1.0,237.27562,168.67796,0.0,1.0,273.56656,178.81409,0.0,1.0,224.3315,174.20972,0.0,1.0,293.80139,239.15109,0.0,1.0,197.50589,239.35242,0.0,1.0,331.97476,320.38763,0.0,1.0,165.2728,326.91083,0.0,1.0,346.77939,400.04617,0.0,1.0,144.76282,400.43063,0.0,1.0,276.67795,391.33588,0.0,1.0,205.94977,390.8844,0.0,1.0,318.54825,509.65836,0.0,1.0,178.41167,506.68347,0.0,1.0,336.92108,633.11859,0.0,1.0,157.22372,633.53387,0.0,1.0
312,243.13405,172.85167,0.0,1.0,255.68245,162.89154,0.0,1.0,234.28296,161.63545,0.0,1.0,274.9603,170.02994,0.0,1.0,221.22643,167.20381,0.0,1.0,293.69922,231.91704,0.0,1.0,198.57401,232.35657,0.0,1.0,327.25012,314.07187,0.0,1.0,164.72444,319.04544,0.0,1.0,349.4028,394.55579,0.0,1.0,141.65233,394.38113,0.0,1.0,277.65341,386.25427,0.0,1.0,207.99864,386.19421,0.0,1.0,316.11292,508.94397,0.0,1.0,181.29474,506.62399,0.0,1.0,335.66254,633.63385,0.0,1.0,159.45038,634.2948,0.0,1.0
313,243.25053,173.08342,0.0,1.0,255.75935,163.0211,0.0,1.0,234.26332,161.89072,0.0,1.0,275.05685,170.00278,0.0,1.0,221.09033,167.47569,0.0,1.0,293.90054,231.89568,0.0,1.0,198.71173,232.52829,0.0,1.0,327.18539,314.09067,0.0,1.0,164.90697,319.16162,0.0,1.0,349.39471,394.61703,0.0,1.0,141.77434,394.59189,0.0,1.0,278.07422,386.33334,0.0,1.0,208.34506,386.32748,0.0,1.0,315.95453,509.01709,0.0,1.0,181.00934,506.67746,0.0,1.0,335.88943,633.67023,0.0,1.0,159.2,634.09534,0.0,1.0
314,244.44133,170.58678,0.0,1.0,256.37936,160.49062,0.0,1.0,235.57239,159.45831,0.0,1.0,274.57916,165.48424,0.0,1.0,222.52255,163.27287,0.0,1.0,293.04581,226.96227,0.0,1.0,200.66479,224.47089,0.0,1.0,325.45432,311.13776,0.0,1.0,168.55368,306.51932,0.0,1.0,344.19913,388.78961,0.0,1.0,141.56755,381.02246,0.0,1.0,276.17178,384.8837,0.0,1.0,208.19341,383.31277,0.0,1.0,311.14923,510.58871,0.0,1.0,182.90468,507.81122,0.0,1.0,334.70181,633.96356,0.0,1.0,161.57417,635.50073,0.0,1.0
315,246.38829,167.13213,0.0,1.0,257.84979,157.45337,0.0,1.0,237.99225,156.05901,0.0,1.0,274.53784,161.84193,0.0,1.0,224.9725,158.68073,0.0,1.0,291.80862,222.78114,0.0,1.0,202.30295,219.03081,0.0,1.0,323.2265,307.71225,0.0,1.0,170.35831,302.52237,0.0,1.0,341.3335,383.96881,0.0,1.0,144.70834,378.96277,0.0,1.0,275.28601,381.57858,0.0,1.0,209.53439,379.51837,0.0,1.0,307.78784,510.05536,0.0,1.0,185.33238,506.42838,0.0,1.0,330.5712,633.28271,0.0,1.0,164.77951,633.84406,0.0,1.0
316,248.4024,165.74774,0.0,1.0,259.40747,155.92201,0.0,1.0,239.71898,154.73141,0.0,1.0,275.34015,159.34927,0.0,1.0,226.24004,156.71805,0.0,1.0,291.97964,219.9821,0.0,1.0,203.7545,215.707,0.0,1.0,321.9465,304.86945,0.0,1.0,172.10605,298.46503,0.0,1.0,338.65219,380.36438,0.0,1.0,149.56339,377.4097,0.0,1.0,275.23526,379.83447,0.0,1.0,210.515,377.70425,0.0,1.0,306.51355,508.30292,0.0,1.0,188.34061,504.95068,0.0,1.0,328.29819,632.05225,0.0,1.0,166.79727,632.73901,0.0,1.0
317,248.30623,165.68701,0.0,1.0,259.33728,155.90201,0.0,1.0,239.66357,154.63029,0.0,1.0,275.29578,159.4064,0.0,1.0,226.21634,156.61354,0.0,1.0,291.9837,220.11197,0.0,1.0,203.59366,215.78937,0.0,1.0,321.89236,305.20871,0.0,1.0,172.02394,298.99149,0.0,1.0,338.66779,380.70633,0.0,1.0,149.60823,377.67447,0.0,1.0,275.27432,380.02512,0.0,1.0,210.43297,377.8338,0.0,1.0,306.8197,508.64401,0.0,1.0,188.35909,504.95117,0.0,1.0,328.30386,632.5307,0.0,1.0,166.7635,632.71161,0.0,1.0
318,249.83182,163.3918,0.0,1.0,260.64261,153.37697,0.0,1.0,240.668,152.47931,0.0,1.0,276.60385,157.04335,0.0,1.0,226.88319,155.23146,0.0,1.0,292.61932,218.64392,0.0,1.0,205.24277,213.83888,0.0,1.0,320.20459,304.24005,0.0,1.0,173.33954,295.60699,0.0,1.0,335.91678,380.02771,0.0,1.0,152.77022,376.33304,0.0,1.0,275.20242,378.30493,0.0,1.0,210.92816,375.96759,0.0,1.0,306.18167,507.07425,0.0,1.0,190.15451,503.32077,0.0,1.0,327.25641,631.83496,0.0,1.0,166.7574,631.39825,0.0,1.0
319,249.92921,163.19916,0.0,1.0,260.53094,153.20712,0.0,1.0,240.93834,152.41531,0.0,1.0,276.32257,156.29013,0.0,1.0,227.59058,154.78891,0.0,1.0,292.48166,217.26395,0.0,1.0,205.77058,213.40324,0.0,1.0,317.19696,303.11581,0.0,1.0,174.43556,297.05853,0.0,1.0,329.98074,377.26569,0.0,1.0,156.50302,377.01288,0.0,1.0,275.7832,377.96964,0.0,1.0,211.92784,376.0181,0.0,1.0,305.69711,508.07831,0.0,1.0,190.96791,504.77393,0.0,1.0,326.17752,631.00507,0.0,1.0,167.58638,630.96191,0.0,1.0
320,250.69112,163.49942,0.0,1.0,261.00064,153.51271,0.0,1.0,241.82779,152.71559,0.0,1.0,275.95547,156.30562,0.0,1.0,228.33328,154.88422,0.0,1.0,291.76724,216.76976,0.0,1.0,206.30486,214.01474,0.0,1.0,315.29794,303.67966,0.0,1.0,177.36653,299.93893,0.0,1.0,326.73944,377.84149,0.0,1.0,161.83466,376.25284,0.0,1.0,275.6582,377.93771,0.0,1.0,212.37044,376.43338,0.0,1.0,306.17645,507.21854,0.0,1.0,191.50864,504.01263,0.0,1.0,326.34088,631.08313,0.0,1.0,168.0515,630.4093,0.0,1.0
321,248.98775,163.86018,0.0,1.0,259.51129,154.05118,0.0,1.0,240.46027,153.08624,0.0,1.0,275.30359,157.4557,0.0,1.0,227.99712,155.5995,0.0,1.0,291.16776,218.23982,0.0,1.0,207.04483,214.84274,0.0,1.0,313.46664,305.02518,0.0,1.0,180.3999,300.01291,0.0,1.0,323.44141,379.35681,0.0,1.0,166.99332,376.85352,0.0,1.0,275.4613,378.91171,0.0,1.0,212.75497,377.05573,0.0,1.0,307.12808,508.02567,0.0,1.0,192.22353,504.31152,0.0,1.0,326.8623,631.46301,0.0,1.0,168.26309,630.45288,0.0,1.0
322,249.37891,163.73988,0.0,1.0,259.85938,153.91269,0.0,1.0,240.73444,152.99539,0.0,1.0,275.37003,157.40335,0.0,1.0,227.88576,155.65485,0.0,1.0,291.03482,218.16676,0.0,1.0,206.81259,215.03394,0.0,1.0,313.59805,304.60287,0.0,1.0,180.32063,300.0769,0.0,1.0,323.6355,378.9632,0.0,1.0,167.20152,376.73239,0.0,1.0,275.45236,378.78329,0.0,1.0,212.68359,377.10098,0.0,1.0,306.80374,507.78156,0.0,1.0,192.00229,504.47305,0.0,1.0,326.66052,631.30884,0.0,1.0,168.18861,630.73883,0.0,1.0
323,247.98769,163.77998,0.0,1.0,259.09567,153.64949,0.0,1.0,239.19519,153.07326,0.0,1.0,276.20239,157.61913,0.0,1.0,226.85452,156.47861,0.0,1.0,290.30005,218.62395,0.0,1.0,207.65346,218.24849,0.0,1.0,308.16919,302.50339,0.0,1.0,180.50691,304.35922,0.0,1.0,322.67969,378.57675,0.0,1.0,166.88072,380.26788,0.0,1.0,276.12378,379.77042,0.0,1.0,214.61211,379.43127,0.0,1.0,306.19891,506.13986,0.0,1.0,191.76881,502.76132,0.0,1.0,326.77789,628.78748,0.0,1.0,171.4903,626.6745,0.0,1.0
324,248.44122,164.13622,0.0,1.0,259.49173,154.01418,0.0,1.0,239.54538,153.41364,0.0,1.0,276.08386,157.94783,0.0,1.0,226.58891,156.7442,0.0,1.0,290.0777,218.86678,0.0,1.0,206.98116,218.9362,0.0,1.0,308.6348,303.13333,0.0,1.0,181.08838,306.03482,0.0,1.0,323.04001,379.51663,0.0,1.0,167.54686,381.21921,0.0,1.0,275.9205,380.31973,0.0,1.0,214.22011,380.20715,0.0,1.0,306.11752,507.13379,0.0,1.0,192.04002,504.06628,0.0,1.0,326.37888,628.87659,0.0,1.0,172.47833,627.17371,0.0,1.0
325,249.36588,165.80608,0.0,1.0,259.6839,155.79852,0.0,1.0,240.34723,155.05592,0.0,1.0,274.33127,158.68398,0.0,1.0,226.33946,157.36603,0.0,1.0,289.8078,218.95067,0.0,1.0,205.3118,217.41469,0.0,1.0,314.0368,306.41669,0.0,1.0,181.21707,305.58249,0.0,1.0,326.10333,380.61288,0.0,1.0,166.82565,380.48019,0.0,1.0,274.68832,379.87723,0.0,1.0,211.88181,378.92599,0.0,1.0,305.51532,507.85339,0.0,1.0,191.00792,505.59781,0.0,1.0,325.8363,629.7113,0.0,1.0,168.41649,630.27722,0.0,1.0
326,248.83119,166.64206,0.0,1.0,259.4144,156.70717,0.0,1.0,240.06789,155.62968,0.0,1.0,274.73532,159.22639,0.0,1.0,226.52324,157.20554,0.0,1.0,290.79019,218.68303,0.0,1.0,205.04469,216.64189,0.0,1.0,317.17923,305.91071,0.0,1.0,178.50984,305.18164,0.0,1.0,331.07303,381.23239,0.0,1.0,160.63443,380.45743,0.0,1.0,274.67468,378.40182,0.0,1.0,211.32286,376.98416,0.0,1.0,306.02505,507.04349,0.0,1.0,190.54088,503.42166,0.0,1.0,325.94156,631.33997,0.0,1.0,168.2946,630.13898,0.0,1.0
327,248.86339,166.67625,0.0,1.0,259.42572,156.72272,0.0,1.0,240.07921,155.67967,0.0,1.0,274.70352,159.23615,0.0,1.0,226.50525,157.29044,0.0,1.0,290.79333,218.66527,0.0,1.0,205.05005,216.68361,0.0,1.0,317.29608,305.94418,0.0,1.0,178.51743,305.06815,0.0,1.0,331.33868,381.49966,0.0,1.0,160.73433,379.98325,0.0,1.0,274.67572,378.3197,0.0,1.0,211.30963,376.94318,0.0,1.0,305.99753,507.07776,0.0,1.0,190.42563,503.54483,0.0,1.0,326.04199,631.54913,0.0,1.0,168.14465,630.36243,0.0,1.0
328,247.55371,167.22021,0.0,1.0,258.50104,157.50739,0.0,1.0,239.19048,156.18074,0.0,1.0,274.51587,160.38274,0.0,1.0,226.25545,157.53673,0.0,1.0,290.93262,219.46912,0.0,1.0,204.54405,216.43408,0.0,1.0,320.70377,304.87228,0.0,1.0,175.70811,302.94333,0.0,1.0,338.09064,382.75497,0.0,1.0,155.08054,382.76367,0.0,1.0,274.80997,378.10437,0.0,1.0,211.14319,376.3136,0.0,1.0,305.80994,507.34921,0.0,1.0,188.43958,504.00107,0.0,1.0,326.79111,631.73639,0.0,1.0,166.50923,631.96893,0.0,1.0
329,245.90901,169.00241,0.0,1.0,257.22797,159.08739,0.0,1.0,237.32776,158.03125,0.0,1.0,274.12695,162.23096,0.0,1.0,224.43979,159.88499,0.0,1.0,291.63181,221.30292,0.0,1.0,202.49379,218.98692,0.0,1.0,322.48749,303.67075,0.0,1.0,173.04218,303.55554,0.0,1.0,340.39462,378.95755,0.0,1.0,151.06529,382.7746,0.0,1.0,275.32028,380.54095,0.0,1.0,209.4857,378.96512,0.0,1.0,308.46619,511.58734,0.0,1.0,185.41269,508.28122,0.0,1.0,331.76025,634.08813,0.0,1.0,164.34784,634.86755,0.0,1.0
330,242.7278,171.78448,0.0,1.0,254.43059,161.19141,0.0,1.0,233.82181,160.60477,0.0,1.0,273.13583,163.50664,0.0,1.0,221.41933,162.27579,0.0,1.0,291.65192,221.59247,0.0,1.0,200.14322,223.23953,0.0,1.0,320.8671,301.78967,0.0,1.0,168.61108,308.59607,0.0,1.0,341.01007,381.21371,0.0,1.0,150.83665,384.48975,0.0,1.0,277.02621,382.2688,0.0,1.0,209.77112,382.96878,0.0,1.0,314.63251,508.81445,0.0,1.0,186.03317,508.06802,0.0,1.0,333.38428,633.50641,0.0,1.0,162.54303,636.11847,0.0,1.0
331,244.62709,182.32109,0.0,1.0,256.78693,171.97971,0.0,1.0,235.58418,170.80898,0.0,1.0,275.15875,174.18977,0.0,1.0,221.54553,171.31833,0.0,1.0,293.57236,229.71152,0.0,1.0,197.08063,230.26476,0.0,1.0,322.87521,307.11823,0.0,1.0,166.24071,314.42087,0.0,1.0,335.76312,378.51346,0.0,1.0,157.60027,386.30301,0.0,1.0,280.0481,386.32678,0.0,1.0,208.86372,386.84134,0.0,1.0,318.76062,508.56586,0.0,1.0,179.56105,508.52307,0.0,1.0,336.96066,630.01666,0.0,1.0,157.41197,634.44836,0.0,1.0
332,243.8385,182.42087,0.0,1.0,256.14386,172.13132,0.0,1.0,235.02229,170.76039,0.0,1.0,274.73929,173.86763,0.0,1.0,221.24403,170.53094,0.0,1.0,293.25806,228.51277,0.0,1.0,196.56921,229.03212,0.0,1.0,322.96198,305.83258,0.0,1.0,166.15347,313.61859,0.0,1.0,335.64337,377.49612,0.0,1.0,157.27199,385.14359,0.0,1.0,279.66724,385.28619,0.0,1.0,208.37086,385.74054,0.0,1.0,318.73694,508.81131,0.0,1.0,179.24442,508.60733,0.0,1.0,336.92569,631.02783,0.0,1.0,157.48341,635.46564,0.0,1.0
333,242.59132,199.43837,0.0,1.0,254.95543,189.96252,0.0,1.0,235.33572,187.69514,0.0,1.0,271.82834,194.86256,0.0,1.0,222.78325,189.35707,0.0,1.0,293.38358,248.83073,0.0,1.0,192.54483,251.93346,0.0,1.0,325.90915,329.3175,0.0,1.0,164.31697,345.31009,0.0,1.0,319.57272,368.38315,0.0,1.0,171.39938,373.03705,0.0,1.0,281.87378,396.7482,0.0,1.0,207.03775,398.35019,0.0,1.0,322.54373,509.85199,0.0,1.0,172.88628,511.84033,0.0,1.0,337.96155,629.54474,0.0,1.0,157.88701,636.16895,0.0,1.0
334,242.94939,215.22577,0.0,1.0,255.19872,204.91197,0.0,1.0,234.51749,202.5674,0.0,1.0,272.21469,209.54471,0.0,1.0,221.59766,203.37891,0.0,1.0,300.4151,263.55228,0.0,1.0,188.70958,262.61002,0.0,1.0,325.5871,347.65021,0.0,1.0,169.26315,358.24246,0.0,1.0,293.59866,350.7283,0.0,1.0,209.76564,357.26282,0.0,1.0,287.87625,412.47299,0.0,1.0,205.06866,412.16348,0.0,1.0,328.92993,513.51422,0.0,1.0,174.16972,510.56772,0.0,1.0,336.28928,632.49652,0.0,1.0,162.20078,631.55029,0.0,1.0
335,246.54848,234.45329,0.0,1.0,257.90985,224.91794,0.0,1.0,238.39024,222.16679,0.0,1.0,272.3075,230.05774,0.0,1.0,223.44011,223.2695,0.0,1.0,301.56253,280.31873,0.0,1.0,186.62956,280.44186,0.0,1.0,328.90753,357.2027,0.0,1.0,165.17398,370.89801,0.0,1.0,278.67844,356.2634,0.0,1.0,206.50465,363.7821,0.0,1.0,287.77139,420.63586,0.0,1.0,202.44182,420.22705,0.0,1.0,332.6351,514.74622,0.0,1.0,171.37161,511.4906,0.0,1.0,335.9101,632.70013,0.0,1.0,159.59766,630.41937,0.0,1.0
336,245.94466,232.56766,0.0,1.0,257.04486,223.16129,0.0,1.0,237.96049,220.55025,0.0,1.0,271.19992,229.15028,0.0,1.0,223.67264,222.70042,0.0,1.0,301.27319,280.37576,0.0,1.0,187.15758,280.70862,0.0,1.0,328.82959,357.32098,0.0,1.0,165.05409,370.85654,0.0,1.0,278.43488,356.2265,0.0,1.0,206.39661,363.22665,0.0,1.0,288.05496,421.17014,0.0,1.0,203.24106,420.80374,0.0,1.0,332.48996,514.71021,0.0,1.0,171.60524,511.51077,0.0,1.0,335.98343,632.42493,0.0,1.0,158.93759,629.92224,0.0,1.0
