frame_index,kp0_x,kp0_y,kp0_z,kp0_conf,kp1_x,kp1_y,kp1_z,kp1_conf,kp2_x,kp2_y,kp2_z,kp2_conf,kp3_x,kp3_y,kp3_z,kp3_conf,kp4_x,kp4_y,kp4_z,kp4_conf,kp5_x,kp5_y,kp5_z,kp5_conf,kp6_x,kp6_y,kp6_z,kp6_conf,kp7_x,kp7_y,kp7_z,kp7_conf,kp8_x,kp8_y,kp8_z,kp8_conf,kp9_x,kp9_y,kp9_z,kp9_conf,kp10_x,kp10_y,kp10_z,kp10_conf,kp11_x,kp11_y,kp11_z,kp11_conf,kp12_x,kp12_y,kp12_z,kp12_conf,kp13_x,kp13_y,kp13_z,kp13_conf,kp14_x,kp14_y,kp14_z,kp14_conf,kp15_x,kp15_y,kp15_z,kp15_conf,kp16_x,kp16_y,kp16_z,kp16_conf
181,781.95679,332.40482,0.0,1.0,789.74725,324.44168,0.0,1.0,777.65875,316.25638,0.0,1.0,770.70618,314.40991,0.0,1.0,733.47327,299.57632,0.0,1.0,694.93323,351.06302,0.0,1.0,649.08862,340.42126,0.0,1.0,641.20178,414.30423,0.0,1.0,552.42877,433.68521,0.0,1.0,654.08545,479.18317,0.0,1.0,574.42108,540.112,0.0,1.0,473.0502,407.65628,0.0,1.0,443.92963,388.75101,0.0,1.0,336.01828,466.29608,0.0,1.0,326.64114,463.55737,0.0,1.0,156.38579,418.71771,0.0,1.0,163.95247,425.33643,0.0,1.0
182,787.7016,338.8595,0.0,1.0,798.55737,331.12317,0.0,1.0,783.69,321.22845,0.0,1.0,783.7829,322.0892,0.0,1.0,739.36914,302.80035,0.0,1.0,704.25897,360.1344,0.0,1.0,653.8277,344.19788,0.0,1.0,647.89392,420.17313,0.0,1.0,555.51935,433.19858,0.0,1.0,660.67664,479.88226,0.0,1.0,574.96063,539.11652,0.0,1.0,473.60571,415.20523,0.0,1.0,441.15457,392.95908,0.0,1.0,325.18591,470.67908,0.0,1.0,311.43277,464.72006,0.0,1.0,141.96971,415.73853,0.0,1.0,149.49484,422.13254,0.0,1.0
183,768.11206,336.06839,0.0,1.0,780.16565,328.73441,0.0,1.0,762.34821,320.00504,0.0,1.0,772.42426,322.03973,0.0,1.0,717.00018,305.56241,0.0,1.0,704.61139,360.93179,0.0,1.0,632.41199,346.03259,0.0,1.0,658.96399,433.03448,0.0,1.0,558.61487,444.57373,0.0,1.0,671.25928,478.9252,0.0,1.0,577.17719,544.45612,0.0,1.0,466.51529,416.03897,0.0,1.0,420.54932,393.27148,0.0,1.0,325.59534,474.0881,0.0,1.0,307.97559,462.63272,0.0,1.0,159.10501,413.28607,0.0,1.0,166.72501,415.20435,0.0,1.0
184,770.50562,346.65683,0.0,1.0,783.29877,339.26904,0.0,1.0,765.00391,329.95282,0.0,1.0,775.90411,331.4296,0.0,1.0,719.11304,313.46716,0.0,1.0,706.45135,367.36203,0.0,1.0,633.58984,350.17377,0.0,1.0,658.35565,438.98346,0.0,1.0,558.73169,446.80783,0.0,1.0,673.72595,482.72537,0.0,1.0,578.2215,546.28131,0.0,1.0,466.36789,416.81396,0.0,1.0,420.03265,392.8764,0.0,1.0,323.71933,473.53925,0.0,1.0,304.51782,459.9809,0.0,1.0,158.05423,410.6069,0.0,1.0,164.53807,410.76459,0.0,1.0
185,795.4455,365.18231,0.0,1.0,801.67755,354.68439,0.0,1.0,792.12518,349.13895,0.0,1.0,777.16174,338.04099,0.0,1.0,751.22998,328.20566,0.0,1.0,695.6908,367.42618,0.0,1.0,668.83301,352.79294,0.0,1.0,620.01587,424.58228,0.0,1.0,557.13361,433.38074,0.0,1.0,647.27985,489.74304,0.0,1.0,570.328,543.29327,0.0,1.0,464.51453,406.68408,0.0,1.0,449.98978,383.74695,0.0,1.0,322.02634,464.81015,0.0,1.0,317.14114,450.26871,0.0,1.0,162.72955,454.58475,0.0,1.0,160.17932,443.1922,0.0,1.0
186,804.19031,374.45459,0.0,1.0,813.04016,363.22318,0.0,1.0,799.76624,357.21048,0.0,1.0,794.74994,345.12381,0.0,1.0,757.6358,333.53848,0.0,1.0,713.19617,375.74194,0.0,1.0,670.02271,358.20627,0.0,1.0,644.33221,430.64313,0.0,1.0,556.39429,431.04984,0.0,1.0,654.02014,489.39828,0.0,1.0,574.09222,546.96606,0.0,1.0,471.85733,419.09048,0.0,1.0,446.45703,397.07947,0.0,1.0,325.03079,466.71848,0.0,1.0,319.93362,462.98193,0.0,1.0,166.65088,431.55762,0.0,1.0,169.02184,438.95639,0.0,1.0
187,809.1366,382.99603,0.0,1.0,818.92853,372.52582,0.0,1.0,806.41608,365.59003,0.0,1.0,802.1839,353.69302,0.0,1.0,766.26971,339.97522,0.0,1.0,717.52899,380.0097,0.0,1.0,673.33173,360.71832,0.0,1.0,649.01996,432.44885,0.0,1.0,555.04578,431.21619,0.0,1.0,656.10297,490.11395,0.0,1.0,574.9588,548.48865,0.0,1.0,466.35675,419.97784,0.0,1.0,439.75034,397.73926,0.0,1.0,326.92953,469.6778,0.0,1.0,321.67108,468.38437,0.0,1.0,166.79482,422.92636,0.0,1.0,170.13882,436.50912,0.0,1.0
188,806.47473,391.10907,0.0,1.0,817.08893,382.41965,0.0,1.0,806.72852,373.64151,0.0,1.0,800.37164,365.41464,0.0,1.0,770.4325,347.08475,0.0,1.0,713.01282,390.92786,0.0,1.0,675.39423,366.55072,0.0,1.0,643.84943,440.01544,0.0,1.0,553.53552,431.92163,0.0,1.0,654.88617,494.03928,0.0,1.0,573.93835,547.35608,0.0,1.0,460.29877,426.84442,0.0,1.0,437.60629,402.47937,0.0,1.0,324.74799,471.18225,0.0,1.0,319.38345,468.27359,0.0,1.0,165.52448,420.23627,0.0,1.0,168.98698,435.1972,0.0,1.0
189,807.0014,396.02341,0.0,1.0,818.18256,388.12039,0.0,1.0,807.6792,378.53482,0.0,1.0,800.86597,372.74786,0.0,1.0,770.38007,352.26743,0.0,1.0,712.00885,397.19089,0.0,1.0,673.97113,372.45749,0.0,1.0,643.80664,442.20718,0.0,1.0,554.09302,435.02759,0.0,1.0,654.93488,494.83676,0.0,1.0,576.57996,547.8573,0.0,1.0,463.81949,430.16092,0.0,1.0,440.48813,406.11835,0.0,1.0,327.61176,471.81696,0.0,1.0,320.32019,469.15942,0.0,1.0,171.73322,419.58575,0.0,1.0,175.94324,435.30197,0.0,1.0
190,807.38611,400.21597,0.0,1.0,818.65015,392.48627,0.0,1.0,807.49506,382.81027,0.0,1.0,800.91095,378.79813,0.0,1.0,768.87982,358.07077,0.0,1.0,712.07117,404.81058,0.0,1.0,675.11841,378.88934,0.0,1.0,646.09705,447.69888,0.0,1.0,556.88257,436.67261,0.0,1.0,658.83917,497.88559,0.0,1.0,576.23682,546.18939,0.0,1.0,468.80667,435.17261,0.0,1.0,446.27881,410.74951,0.0,1.0,331.013,472.90607,0.0,1.0,325.34918,469.67914,0.0,1.0,178.67511,418.70901,0.0,1.0,184.0226,433.55716,0.0,1.0
191,810.86023,407.17844,0.0,1.0,820.15521,398.71841,0.0,1.0,809.68732,391.60007,0.0,1.0,801.32605,383.78735,0.0,1.0,770.75861,369.11807,0.0,1.0,715.39728,406.59497,0.0,1.0,679.40588,385.59494,0.0,1.0,652.26917,443.14584,0.0,1.0,559.53979,436.3186,0.0,1.0,663.07324,493.78918,0.0,1.0,577.10992,544.86688,0.0,1.0,469.33243,437.12277,0.0,1.0,447.10373,414.52069,0.0,1.0,330.1792,471.34656,0.0,1.0,328.59396,471.02811,0.0,1.0,180.24744,418.31598,0.0,1.0,184.98912,433.39536,0.0,1.0
192,813.13495,413.20065,0.0,1.0,821.61719,403.37872,0.0,1.0,810.08344,398.88876,0.0,1.0,802.69543,388.12958,0.0,1.0,770.02277,379.54343,0.0,1.0,717.57129,410.19528,0.0,1.0,680.78064,394.67868,0.0,1.0,654.29431,442.7272,0.0,1.0,559.61169,441.70041,0.0,1.0,673.51129,490.70963,0.0,1.0,577.44775,545.80615,0.0,1.0,470.29471,436.38037,0.0,1.0,447.85809,416.45013,0.0,1.0,328.73889,470.11591,0.0,1.0,330.70941,473.1322,0.0,1.0,186.72879,416.9949,0.0,1.0,190.18153,432.90854,0.0,1.0
193,812.39966,420.26663,0.0,1.0,822.26636,410.82071,0.0,1.0,810.29016,405.88318,0.0,1.0,806.66705,396.65274,0.0,1.0,772.38666,386.51862,0.0,1.0,722.14709,418.41,0.0,1.0,681.00061,402.10162,0.0,1.0,660.54742,443.98721,0.0,1.0,558.92029,444.22565,0.0,1.0,679.68231,485.61008,0.0,1.0,579.65167,545.69824,0.0,1.0,471.14075,438.62091,0.0,1.0,446.03156,418.29483,0.0,1.0,328.56281,470.90897,0.0,1.0,327.81616,473.3783,0.0,1.0,191.93105,409.98157,0.0,1.0,194.89934,426.41284,0.0,1.0
194,810.56659,424.72134,0.0,1.0,819.95953,415.73663,0.0,1.0,809.27618,410.71075,0.0,1.0,803.51611,401.59842,0.0,1.0,772.4928,391.19089,0.0,1.0,721.08679,421.11597,0.0,1.0,679.88715,405.62909,0.0,1.0,662.95575,439.16843,0.0,1.0,557.19958,443.35022,0.0,1.0,684.93671,478.85376,0.0,1.0,578.45709,545.50378,0.0,1.0,469.75168,440.52527,0.0,1.0,445.24884,419.87848,0.0,1.0,320.01257,468.18695,0.0,1.0,319.30975,469.42639,0.0,1.0,184.34343,415.7681,0.0,1.0,186.19543,430.31564,0.0,1.0
195,810.0531,430.77118,0.0,1.0,820.01953,422.61499,0.0,1.0,810.02112,416.68018,0.0,1.0,806.05597,408.20544,0.0,1.0,775.68274,395.4523,0.0,1.0,727.349,426.30771,0.0,1.0,679.93201,408.63132,0.0,1.0,672.58191,441.84647,0.0,1.0,555.37476,443.84299,0.0,1.0,688.02289,480.29538,0.0,1.0,582.65997,544.10297,0.0,1.0,474.52029,446.70724,0.0,1.0,446.15314,424.84253,0.0,1.0,323.31638,472.49518,0.0,1.0,319.52493,472.10272,0.0,1.0,185.78218,420.92313,0.0,1.0,188.77158,434.56171,0.0,1.0
196,810.76355,436.22324,0.0,1.0,821.14661,428.7771,0.0,1.0,810.11823,422.32077,0.0,1.0,806.62671,417.51065,0.0,1.0,773.51721,403.33737,0.0,1.0,729.26685,437.13834,0.0,1.0,677.409,416.85172,0.0,1.0,673.66937,451.53156,0.0,1.0,556.39697,446.02951,0.0,1.0,683.43036,489.47693,0.0,1.0,583.0434,541.16766,0.0,1.0,480.30881,451.84641,0.0,1.0,449.28735,428.62192,0.0,1.0,324.13257,474.0401,0.0,1.0,317.99045,470.55618,0.0,1.0,189.90141,422.2785,0.0,1.0,194.65755,432.40714,0.0,1.0
197,808.55389,441.32425,0.0,1.0,820.51465,434.18088,0.0,1.0,807.92725,426.36938,0.0,1.0,808.07898,424.28616,0.0,1.0,771.05353,406.84198,0.0,1.0,730.19049,444.17764,0.0,1.0,676.27917,421.44254,0.0,1.0,678.32776,453.85464,0.0,1.0,558.51349,448.61871,0.0,1.0,695.87537,482.50436,0.0,1.0,583.92529,537.57391,0.0,1.0,480.97891,456.53091,0.0,1.0,448.84094,431.64343,0.0,1.0,319.75452,473.93533,0.0,1.0,311.75394,467.12103,0.0,1.0,183.08545,418.09558,0.0,1.0,188.8723,425.42285,0.0,1.0
198,806.43994,446.00745,0.0,1.0,817.90631,439.93744,0.0,1.0,806.59863,431.91595,0.0,1.0,805.25818,431.16156,0.0,1.0,770.82831,412.9314,0.0,1.0,728.86615,448.56595,0.0,1.0,677.06921,425.75079,0.0,1.0,679.35425,454.04822,0.0,1.0,560.59088,449.72537,0.0,1.0,700.07495,478.92975,0.0,1.0,583.13489,536.87085,0.0,1.0,485.82013,455.02679,0.0,1.0,455.11487,430.2963,0.0,1.0,322.2468,469.8735,0.0,1.0,314.96481,463.18704,0.0,1.0,188.8446,416.50085,0.0,1.0,194.9362,424.48032,0.0,1.0
199,807.14264,447.82864,0.0,1.0,817.05292,441.5267,0.0,1.0,806.16687,435.41364,0.0,1.0,804.56213,433.0856,0.0,1.0,770.15082,419.14261,0.0,1.0,733.94257,449.45572,0.0,1.0,677.45093,429.87924,0.0,1.0,691.43542,451.57971,0.0,1.0,562.11224,450.07263,0.0,1.0,707.9494,475.69781,0.0,1.0,581.17914,534.48792,0.0,1.0,487.51044,452.75748,0.0,1.0,454.15662,428.54999,0.0,1.0,317.09683,463.98889,0.0,1.0,310.58185,457.89157,0.0,1.0,185.08444,415.24045,0.0,1.0,190.53629,421.75107,0.0,1.0
200,805.34534,452.42197,0.0,1.0,816.21906,446.57397,0.0,1.0,802.72882,440.42786,0.0,1.0,806.29681,441.40622,0.0,1.0,764.72766,427.16232,0.0,1.0,738.70331,457.7153,0.0,1.0,674.75085,437.29321,0.0,1.0,699.2735,453.90674,0.0,1.0,564.25006,450.84607,0.0,1.0,710.22241,472.19986,0.0,1.0,583.75531,532.49927,0.0,1.0,496.36484,454.55692,0.0,1.0,457.97806,429.88971,0.0,1.0,323.5928,461.94641,0.0,1.0,313.36475,454.5589,0.0,1.0,191.9908,410.61133,0.0,1.0,198.75191,415.59888,0.0,1.0
201,802.56976,457.05011,0.0,1.0,814.73969,451.8465,0.0,1.0,801.30762,444.24603,0.0,1.0,805.86548,446.53735,0.0,1.0,764.47369,428.47128,0.0,1.0,737.64435,462.00092,0.0,1.0,673.2478,438.54245,0.0,1.0,698.79901,460.84924,0.0,1.0,565.69025,453.18011,0.0,1.0,709.61035,480.12875,0.0,1.0,585.83337,532.62024,0.0,1.0,499.43649,457.11987,0.0,1.0,460.74094,431.55533,0.0,1.0,329.04828,463.33911,0.0,1.0,316.58945,454.25781,0.0,1.0,203.70038,411.53964,0.0,1.0,211.30147,416.41113,0.0,1.0
202,801.26459,462.10254,0.0,1.0,814.375,457.79968,0.0,1.0,802.76996,448.54825,0.0,1.0,805.2309,451.22458,0.0,1.0,768.72784,428.72119,0.0,1.0,735.61493,463.91815,0.0,1.0,675.31036,439.27179,0.0,1.0,699.81,460.9859,0.0,1.0,571.54449,455.68384,0.0,1.0,714.75928,477.16382,0.0,1.0,585.88757,534.27191,0.0,1.0,499.99191,458.68326,0.0,1.0,464.0379,432.53522,0.0,1.0,333.73843,467.61743,0.0,1.0,319.10089,455.99414,0.0,1.0,218.17178,414.05377,0.0,1.0,225.20282,417.98544,0.0,1.0
203,812.94788,465.08456,0.0,1.0,824.11725,461.53229,0.0,1.0,814.53638,450.67694,0.0,1.0,811.51398,450.69568,0.0,1.0,777.60455,423.79153,0.0,1.0,738.10883,462.10797,0.0,1.0,681.01245,422.45218,0.0,1.0,690.76099,474.58148,0.0,1.0,569.3974,446.9866,0.0,1.0,704.7135,487.25967,0.0,1.0,580.06903,535.57214,0.0,1.0,501.59305,458.18423,0.0,1.0,468.16669,425.05206,0.0,1.0,344.13586,485.8674,0.0,1.0,321.86447,462.13718,0.0,1.0,210.88234,449.8642,0.0,1.0,208.61052,441.55957,0.0,1.0
204,812.25952,467.44885,0.0,1.0,822.76135,463.49786,0.0,1.0,815.13232,453.72552,0.0,1.0,807.73474,451.31555,0.0,1.0,779.87103,427.08234,0.0,1.0,732.83014,458.98953,0.0,1.0,682.14001,427.84158,0.0,1.0,692.14716,461.65976,0.0,1.0,570.20166,451.51724,0.0,1.0,718.31311,482.74701,0.0,1.0,583.4856,536.81555,0.0,1.0,497.09412,456.27292,0.0,1.0,467.82571,427.48926,0.0,1.0,350.20947,484.56091,0.0,1.0,329.51343,466.47745,0.0,1.0,224.05156,449.3735,0.0,1.0,221.82941,445.63062,0.0,1.0
205,810.76416,472.70279,0.0,1.0,821.76935,469.13208,0.0,1.0,813.66992,459.49506,0.0,1.0,808.61627,457.16623,0.0,1.0,779.25928,432.76102,0.0,1.0,735.62891,461.03015,0.0,1.0,683.45679,431.3808,0.0,1.0,699.59955,452.63202,0.0,1.0,573.64777,448.08295,0.0,1.0,726.31036,471.00397,0.0,1.0,583.28009,536.39886,0.0,1.0,504.84476,457.77289,0.0,1.0,474.66812,430.03168,0.0,1.0,360.93097,485.57681,0.0,1.0,338.84842,468.8226,0.0,1.0,240.11583,448.1701,0.0,1.0,238.81012,446.53394,0.0,1.0
206,809.11584,478.04846,0.0,1.0,820.43298,475.93079,0.0,1.0,813.90076,465.32684,0.0,1.0,806.47168,465.41821,0.0,1.0,781.44879,438.70868,0.0,1.0,729.38538,467.52234,0.0,1.0,685.71198,435.64514,0.0,1.0,688.12793,459.79642,0.0,1.0,576.33478,448.90366,0.0,1.0,716.16144,482.25949,0.0,1.0,583.42896,537.29608,0.0,1.0,501.55521,460.75952,0.0,1.0,475.98398,432.51398,0.0,1.0,360.33966,486.18079,0.0,1.0,340.80872,468.71478,0.0,1.0,244.7616,449.23459,0.0,1.0,244.17996,448.00095,0.0,1.0
207,806.74304,481.68945,0.0,1.0,817.74213,480.88419,0.0,1.0,813.17407,468.99454,0.0,1.0,804.05304,469.34576,0.0,1.0,783.43829,439.71695,0.0,1.0,731.58643,468.16342,0.0,1.0,686.43549,436.33212,0.0,1.0,696.12146,458.33484,0.0,1.0,575.75513,452.10507,0.0,1.0,722.82147,482.82584,0.0,1.0,584.79132,538.58386,0.0,1.0,506.9758,462.15262,0.0,1.0,480.77625,433.22559,0.0,1.0,364.8645,488.52902,0.0,1.0,341.30756,469.20007,0.0,1.0,239.27672,451.1825,0.0,1.0,239.05954,447.72626,0.0,1.0
208,807.02264,483.01041,0.0,1.0,817.34503,482.08282,0.0,1.0,812.6394,470.83167,0.0,1.0,802.94373,471.09192,0.0,1.0,781.94525,442.94214,0.0,1.0,732.24103,470.40164,0.0,1.0,686.76483,438.60416,0.0,1.0,700.90057,461.62253,0.0,1.0,575.52087,453.30115,0.0,1.0,730.87695,486.38821,0.0,1.0,584.09393,536.82098,0.0,1.0,506.55399,464.64914,0.0,1.0,480.23862,435.41141,0.0,1.0,360.40848,488.02444,0.0,1.0,337.3251,469.57748,0.0,1.0,229.22231,453.36505,0.0,1.0,229.27507,450.44318,0.0,1.0
209,806.97443,487.1506,0.0,1.0,817.54999,486.76617,0.0,1.0,813.27112,474.68411,0.0,1.0,803.45929,476.07217,0.0,1.0,783.56891,445.84464,0.0,1.0,731.95947,474.76111,0.0,1.0,689.37738,440.22556,0.0,1.0,699.07275,466.40106,0.0,1.0,575.78229,453.82315,0.0,1.0,730.25555,489.89594,0.0,1.0,584.73688,536.5993,0.0,1.0,508.07861,467.62387,0.0,1.0,483.47226,437.14709,0.0,1.0,360.9769,488.11017,0.0,1.0,337.99866,468.60272,0.0,1.0,224.93427,453.92352,0.0,1.0,225.64967,450.69696,0.0,1.0
210,808.22461,491.36972,0.0,1.0,819.15509,490.82819,0.0,1.0,814.44208,478.44559,0.0,1.0,804.88245,479.97504,0.0,1.0,784.09076,449.32089,0.0,1.0,730.62048,477.12305,0.0,1.0,690.39551,443.49805,0.0,1.0,697.98694,462.85434,0.0,1.0,575.31641,454.16199,0.0,1.0,732.87372,486.75616,0.0,1.0,584.11902,534.57996,0.0,1.0,504.45447,467.68994,0.0,1.0,481.17444,437.4183,0.0,1.0,360.49255,486.99579,0.0,1.0,337.57623,468.0444,0.0,1.0,218.27492,451.75119,0.0,1.0,219.38542,449.28271,0.0,1.0
211,809.05109,492.99841,0.0,1.0,819.21582,492.34824,0.0,1.0,814.71075,480.83557,0.0,1.0,803.78156,481.2774,0.0,1.0,783.46674,452.94031,0.0,1.0,728.63098,476.6077,0.0,1.0,690.97552,445.63489,0.0,1.0,694.15271,458.84756,0.0,1.0,575.90973,452.48331,0.0,1.0,724.85425,486.15533,0.0,1.0,582.89532,534.3949,0.0,1.0,503.88419,467.45233,0.0,1.0,481.71057,438.51947,0.0,1.0,362.17578,486.67633,0.0,1.0,341.55707,469.28085,0.0,1.0,222.97369,451.00244,0.0,1.0,223.91026,448.65714,0.0,1.0
212,808.38708,493.43613,0.0,1.0,818.78906,492.92966,0.0,1.0,814.177,481.30203,0.0,1.0,804.19104,481.63214,0.0,1.0,783.39777,453.0282,0.0,1.0,730.19714,475.7327,0.0,1.0,691.16821,445.54819,0.0,1.0,698.86853,457.39145,0.0,1.0,576.7793,452.92902,0.0,1.0,730.22247,487.86243,0.0,1.0,583.07892,534.48315,0.0,1.0,505.43674,466.71191,0.0,1.0,482.42566,438.02698,0.0,1.0,364.73145,487.77173,0.0,1.0,342.88318,470.73605,0.0,1.0,223.7438,450.91876,0.0,1.0,225.13486,448.96631,0.0,1.0
213,807.99988,493.71158,0.0,1.0,818.15759,493.12979,0.0,1.0,813.67731,481.61832,0.0,1.0,803.72052,481.27515,0.0,1.0,783.0423,452.987,0.0,1.0,730.69739,474.98547,0.0,1.0,691.39569,445.06418,0.0,1.0,699.71747,456.16946,0.0,1.0,577.2674,452.3764,0.0,1.0,729.57733,486.17715,0.0,1.0,582.87988,533.87225,0.0,1.0,505.92731,466.51007,0.0,1.0,482.8252,437.68658,0.0,1.0,363.3707,486.44247,0.0,1.0,341.6095,469.2532,0.0,1.0,220.27661,450.43784,0.0,1.0,221.6376,448.26328,0.0,1.0
214,808.22467,493.69049,0.0,1.0,818.49164,493.05133,0.0,1.0,814.15228,481.45575,0.0,1.0,803.93848,480.87747,0.0,1.0,783.63611,452.26819,0.0,1.0,730.48901,474.6777,0.0,1.0,690.86053,444.45282,0.0,1.0,698.68005,456.62048,0.0,1.0,576.13379,452.5549,0.0,1.0,727.60205,486.71143,0.0,1.0,582.42212,533.7298,0.0,1.0,503.31628,465.41141,0.0,1.0,480.12732,436.21188,0.0,1.0,358.08081,485.34412,0.0,1.0,335.84775,467.909,0.0,1.0,214.85843,450.5264,0.0,1.0,215.85191,448.35376,0.0,1.0
215,808.88129,491.63046,0.0,1.0,819.01941,490.76099,0.0,1.0,814.6731,479.49026,0.0,1.0,803.56934,478.63348,0.0,1.0,783.44995,450.57635,0.0,1.0,729.39117,474.13437,0.0,1.0,689.80292,442.95648,0.0,1.0,696.91205,460.21228,0.0,1.0,576.841,452.24271,0.0,1.0,728.4339,489.81802,0.0,1.0,582.9433,534.72839,0.0,1.0,501.29053,466.0076,0.0,1.0,478.18781,436.66534,0.0,1.0,354.66998,485.81204,0.0,1.0,333.5274,468.22876,0.0,1.0,217.99313,451.64413,0.0,1.0,218.57315,449.48318,0.0,1.0
216,809.49042,489.28339,0.0,1.0,820.2572,488.28741,0.0,1.0,815.3479,476.71146,0.0,1.0,805.36096,476.96579,0.0,1.0,784.04376,447.90274,0.0,1.0,731.65076,475.26709,0.0,1.0,688.06244,441.48175,0.0,1.0,700.29456,466.03757,0.0,1.0,576.28699,453.25964,0.0,1.0,736.36536,493.16956,0.0,1.0,585.98218,536.8595,0.0,1.0,501.63953,464.79572,0.0,1.0,476.45401,434.73529,0.0,1.0,358.11349,486.24731,0.0,1.0,335.28348,467.13046,0.0,1.0,226.34207,450.77847,0.0,1.0,226.56491,447.72864,0.0,1.0
217,808.91492,484.61014,0.0,1.0,819.68774,483.98123,0.0,1.0,815.1922,472.03632,0.0,1.0,805.32788,472.79349,0.0,1.0,784.55914,442.96744,0.0,1.0,732.56299,471.44803,0.0,1.0,686.66833,438.06931,0.0,1.0,697.4574,464.84158,0.0,1.0,574.82721,453.78043,0.0,1.0,725.00134,491.87112,0.0,1.0,586.56592,537.96429,0.0,1.0,504.77835,463.63467,0.0,1.0,477.93723,433.85892,0.0,1.0,358.94342,485.69632,0.0,1.0,334.81256,466.52875,0.0,1.0,227.58565,450.91696,0.0,1.0,227.86488,447.88635,0.0,1.0
218,809.72809,480.75342,0.0,1.0,819.62598,478.51218,0.0,1.0,814.21143,468.3685,0.0,1.0,805.26654,466.22986,0.0,1.0,782.27704,440.84778,0.0,1.0,732.80194,466.79315,0.0,1.0,686.25714,436.17017,0.0,1.0,694.27454,457.59189,0.0,1.0,572.88031,450.37549,0.0,1.0,725.4624,482.65295,0.0,1.0,585.12292,536.69,0.0,1.0,502.87592,461.66638,0.0,1.0,475.91428,432.92099,0.0,1.0,352.37863,481.61694,0.0,1.0,330.81076,463.70383,0.0,1.0,220.75264,449.54889,0.0,1.0,219.76035,446.18402,0.0,1.0
219,813.20831,470.99142,0.0,1.0,824.11505,468.14572,0.0,1.0,816.71246,457.27109,0.0,1.0,810.47626,457.31308,0.0,1.0,782.66791,430.26852,0.0,1.0,734.61707,464.96301,0.0,1.0,684.66718,428.11945,0.0,1.0,682.3656,470.39365,0.0,1.0,569.34991,448.19507,0.0,1.0,697.21167,494.98917,0.0,1.0,582.55438,536.68097,0.0,1.0,495.82416,458.70679,0.0,1.0,466.70175,426.5119,0.0,1.0,337.87796,479.73456,0.0,1.0,315.40234,457.58337,0.0,1.0,201.70978,449.39273,0.0,1.0,199.58751,442.39728,0.0,1.0
220,813.58887,471.33954,0.0,1.0,824.43988,468.33322,0.0,1.0,816.92847,457.59909,0.0,1.0,810.94861,457.21326,0.0,1.0,782.81519,430.54807,0.0,1.0,735.16833,464.76266,0.0,1.0,684.96783,428.26334,0.0,1.0,682.51306,469.61176,0.0,1.0,569.1283,448.10812,0.0,1.0,697.32233,494.04507,0.0,1.0,582.47064,536.44073,0.0,1.0,495.73013,458.452,0.0,1.0,466.49692,426.29221,0.0,1.0,336.85217,479.586,0.0,1.0,314.53561,457.48608,0.0,1.0,199.75914,449.3548,0.0,1.0,197.46942,442.19586,0.0,1.0
221,814.65137,464.82294,0.0,1.0,825.60779,460.98181,0.0,1.0,816.79395,450.39862,0.0,1.0,812.16071,449.11966,0.0,1.0,780.6369,422.87946,0.0,1.0,736.92987,459.52628,0.0,1.0,682.49323,422.23965,0.0,1.0,687.65826,470.05679,0.0,1.0,568.63995,447.5755,0.0,1.0,705.56934,486.40414,0.0,1.0,582.04236,535.00824,0.0,1.0,499.05884,454.7663,0.0,1.0,467.53464,422.82541,0.0,1.0,341.8978,479.01062,0.0,1.0,320.33606,457.02353,0.0,1.0,208.79791,449.24207,0.0,1.0,206.13002,442.48941,0.0,1.0
222,756.69794,456.04266,0.0,1.0,774.38086,453.36221,0.0,1.0,758.47247,442.22754,0.0,1.0,783.47162,440.94888,0.0,1.0,728.07593,414.77878,0.0,1.0,719.47491,445.16156,0.0,1.0,642.36554,413.00766,0.0,1.0,687.42523,478.32501,0.0,1.0,578.06561,457.02936,0.0,1.0,723.88983,510.09085,0.0,1.0,602.22968,537.14374,0.0,1.0,470.33853,453.53381,0.0,1.0,421.11295,422.43469,0.0,1.0,308.88086,479.76755,0.0,1.0,285.39465,457.46246,0.0,1.0,183.35001,415.61105,0.0,1.0,190.40187,411.70157,0.0,1.0
223,807.52856,452.21411,0.0,1.0,818.4967,446.49472,0.0,1.0,804.59637,440.15146,0.0,1.0,807.39801,441.50903,0.0,1.0,764.97089,426.96646,0.0,1.0,738.55981,455.60931,0.0,1.0,673.54803,437.95023,0.0,1.0,702.1333,450.4274,0.0,1.0,565.76874,455.35724,0.0,1.0,717.20624,463.84119,0.0,1.0,584.90277,533.34399,0.0,1.0,498.0394,449.15286,0.0,1.0,459.10339,426.21167,0.0,1.0,331.2778,460.08652,0.0,1.0,320.65176,453.98737,0.0,1.0,200.77974,408.66266,0.0,1.0,208.41019,414.8895,0.0,1.0
224,808.94025,448.41205,0.0,1.0,820.24194,442.30173,0.0,1.0,807.37286,435.12817,0.0,1.0,807.91809,435.70407,0.0,1.0,768.93274,419.42014,0.0,1.0,734.17529,452.43842,0.0,1.0,675.16119,432.11627,0.0,1.0,691.849,454.92572,0.0,1.0,565.09753,454.10092,0.0,1.0,709.61292,470.61032,0.0,1.0,585.75964,532.70624,0.0,1.0,492.03632,450.75101,0.0,1.0,456.80377,427.43799,0.0,1.0,333.80328,464.88477,0.0,1.0,326.12912,458.52646,0.0,1.0,207.58846,408.02768,0.0,1.0,214.82274,415.19559,0.0,1.0
